periodo,disciplina,situacaoDisciplina
5,Contabilidade,APROVADO
5,Contabilidade,APROVADO
5,Contabilidade,APROVADO
5,Contabilidade,APROVADO
5,Contabilidade,APROVADO
5,Contabilidade,APROVADO
5,Contabilidade,CANCELADO
5,Contabilidade,APROVADO
5,Contabilidade,APROVADO
5,Contabilidade,APROVADO
5,Contabilidade,REPROVADO
5,Contabilidade,APROVADO
5,Contabilidade,APROVADO
5,Contabilidade,REPROVADO
5,Contabilidade,APROVADO
5,Contabilidade,APROVADO
5,Contabilidade,CANCELADO
5,Contabilidade,REPROVADO
5,Contabilidade,CANCELADO
5,Contabilidade,APROVADO
5,Contabilidade,REPROVADO
5,Contabilidade,APROVADO
5,Contabilidade,APROVADO
5,Contabilidade,APROVADO
5,Contabilidade,APROVADO
5,Contabilidade,APROVADO
5,Contabilidade,APROVADO
5,Contabilidade,REPROVADO
5,Contabilidade,APROVADO
5,Contabilidade,APROVADO
5,Contabilidade,APROVADO
5,Contabilidade,REPROVADO
5,Contabilidade,APROVADO
5,Contabilidade,APROVADO
5,Contabilidade,APROVADO
5,Contabilidade,APROVADO
5,Contabilidade,APROVADO
5,Contabilidade,APROVADO
5,Contabilidade,APROVADO
5,Contabilidade,REPROVADO
5,Contabilidade,APROVADO
5,Contabilidade,APROVADO
5,Contabilidade,CANCELADO
5,Contabilidade,APROVADO
5,Contabilidade,APROVADO
5,Contabilidade,APROVADO
5,Contabilidade,APROVADO
5,Contabilidade,APROVADO
5,Contabilidade,REPROVADO
5,Contabilidade,APROVADO
5,Contabilidade,APROVADO
5,Contabilidade,APROVADO
5,Contabilidade,APROVADO
5,Contabilidade,APROVADO
5,Contabilidade,APROVADO
5,Contabilidade,APROVADO
5,Contabilidade,APROVADO
5,Contabilidade,REPROVADO
5,Contabilidade,CANCELADO
5,Contabilidade,CANCELADO
5,Contabilidade,APROVADO
5,Contabilidade,APROVADO
5,Contabilidade,APROVADO
5,Contabilidade,APROVADO
5,Contabilidade,APROVADO
5,Contabilidade,APROVADO
5,Contabilidade,APROVADO
5,Contabilidade,REPROVADO
5,Contabilidade,APROVADO
5,Contabilidade,APROVADO
5,Contabilidade,APROVADO
5,Contabilidade,REPROVADO
5,Contabilidade,APROVADO
5,Contabilidade,APROVADO
5,Contabilidade,APROVADO
5,Contabilidade,APROVADO
5,Contabilidade,APROVADO
5,Contabilidade,APROVADO
5,Contabilidade,APROVADO
5,Contabilidade,APROVADO
5,Contabilidade,APROVADO
5,Contabilidade,REPROVADO
5,Contabilidade,CANCELADO
5,Contabilidade,REPROVADO
5,Contabilidade,REPROVADO
5,Contabilidade,CANCELADO
5,Contabilidade,REPROVADO
5,Contabilidade,REPROVADO
5,Contabilidade,APROVADO
5,Contabilidade,APROVADO
5,Contabilidade,APROVADO
5,Contabilidade,APROVADO
5,Contabilidade,REPROVADO
5,Contabilidade,MATRICULADO
5,Contabilidade,MATRICULADO
5,Contabilidade,MATRICULADO
5,Contabilidade,MATRICULADO
5,Contabilidade,MATRICULADO
5,Contabilidade,MATRICULADO
5,Contabilidade,MATRICULADO
5,Contabilidade,MATRICULADO
5,Contabilidade,MATRICULADO
5,Contabilidade,MATRICULADO
5,Contabilidade,MATRICULADO
6,Seminarios,REPROVADO
6,Seminarios,APROVADO
6,Seminarios,REPROVADO
6,Seminarios,APROVADO
6,Seminarios,APROVADO
6,Seminarios,REPROVADO
6,Seminarios,CANCELADO
6,Seminarios,APROVADO
6,Seminarios,APROVADO
6,Seminarios,APROVADO
6,Seminarios,APROVADO
6,Seminarios,APROVADO
6,Seminarios,APROVADO
6,Seminarios,APROVADO
6,Seminarios,APROVADO
6,Seminarios,APROVADO
6,Seminarios,APROVADO
6,Seminarios,APROVADO
6,Seminarios,APROVADO
6,Seminarios,APROVADO
6,Seminarios,APROVADO
6,Seminarios,APROVADO
6,Seminarios,APROVADO
6,Seminarios,APROVADO
6,Seminarios,APROVADO
6,Seminarios,APROVADO
6,Seminarios,APROVADO
6,Seminarios,APROVADO
6,Seminarios,APROVADO
6,Seminarios,APROVADO
6,Seminarios,APROVADO
6,Seminarios,APROVADO
6,Seminarios,APROVADO
6,Seminarios,APROVADO
6,Seminarios,APROVADO
6,Seminarios,APROVADO
6,Seminarios,APROVADO
6,Seminarios,APROVADO
6,Seminarios,APROVADO
6,Seminarios,APROVADO
6,Seminarios,REPROVADO
6,Seminarios,REPROVADO
6,Seminarios,APROVADO
6,Seminarios,REPROVADO
6,Seminarios,APROVADO
6,Seminarios,REPROVADO
6,Seminarios,REPROVADO
6,Seminarios,APROVADO
6,Seminarios,REPROVADO
6,Seminarios,APROVADO
6,Seminarios,APROVADO
6,Seminarios,APROVADO
6,Seminarios,APROVADO
6,Seminarios,APROVADO
6,Seminarios,APROVADO
6,Seminarios,APROVADO
6,Seminarios,APROVADO
6,Seminarios,APROVADO
6,Seminarios,APROVADO
6,Seminarios,APROVADO
6,Seminarios,REPROVADO
6,Seminarios,REPROVADO
6,Seminarios,REPROVADO
6,Seminarios,REPROVADO
6,Seminarios,APROVADO
6,Seminarios,APROVADO
6,Seminarios,APROVADO
6,Seminarios,REPROVADO
6,Seminarios,APROVADO
6,Seminarios,REPROVADO
6,Seminarios,REPROVADO
6,Seminarios,APROVADO
6,Seminarios,REPROVADO
6,Seminarios,APROVADO
6,Seminarios,REPROVADO
6,Seminarios,APROVADO
6,Seminarios,APROVADO
6,Seminarios,APROVADO
6,Seminarios,APROVADO
6,Seminarios,APROVADO
6,Seminarios,APROVADO
6,Seminarios,APROVADO
6,Seminarios,APROVADO
6,Seminarios,APROVADO
6,Seminarios,APROVADO
6,Seminarios,APROVADO
6,Seminarios,APROVADO
6,Seminarios,REPROVADO
6,Seminarios,APROVADO
6,Seminarios,APROVADO
6,Seminarios,APROVADO
6,Seminarios,APROVADO
6,Seminarios,APROVADO
6,Seminarios,APROVADO
6,Seminarios,APROVADO
6,Seminarios,APROVADO
6,Seminarios,REPROVADO
6,Seminarios,APROVADO
6,Seminarios,CANCELADO
6,Seminarios,APROVADO
6,Seminarios,APROVADO
6,Seminarios,REPROVADO
6,Seminarios,APROVADO
6,Seminarios,APROVADO
6,Seminarios,APROVADO
6,Seminarios,APROVADO
6,Seminarios,APROVADO
6,Seminarios,APROVADO
6,Seminarios,APROVADO
6,Seminarios,APROVADO
6,Seminarios,APROVADO
6,Seminarios,REPROVADO
6,Seminarios,APROVADO
6,Seminarios,APROVADO
6,Seminarios,APROVADO
6,Seminarios,APROVADO
6,Seminarios,APROVADO
6,Seminarios,APROVADO
6,Seminarios,APROVADO
6,Seminarios,APROVADO
6,Seminarios,APROVADO
6,Seminarios,APROVADO
6,Seminarios,APROVADO
6,Seminarios,REPROVADO
6,Seminarios,CANCELADO
6,Seminarios,APROVADO
6,Seminarios,APROVADO
6,Seminarios,APROVADO
6,Seminarios,MATRICULADO
6,Seminarios,MATRICULADO
6,Seminarios,MATRICULADO
6,Seminarios,MATRICULADO
6,Seminarios,MATRICULADO
6,Seminarios,MATRICULADO
6,Seminarios,MATRICULADO
6,Seminarios,MATRICULADO
6,Seminarios,MATRICULADO
6,Legislacao_Aplicada,REPROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,REPROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,REPROVADO
6,Legislacao_Aplicada,REPROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,REPROVADO
6,Legislacao_Aplicada,CANCELADO
6,Legislacao_Aplicada,REPROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,REPROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,REPROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,REPROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,REPROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,REPROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,REPROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,REPROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,REPROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,REPROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,REPROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,REPROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,REPROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,CANCELADO
6,Legislacao_Aplicada,REPROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,REPROVADO
6,Legislacao_Aplicada,REPROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,REPROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,REPROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,REPROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,REPROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,REPROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,CANCELADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,REPROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,REPROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,REPROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,APROVADO
6,Legislacao_Aplicada,MATRICULADO
6,Legislacao_Aplicada,MATRICULADO
6,Legislacao_Aplicada,MATRICULADO
6,Legislacao_Aplicada,MATRICULADO
6,Legislacao_Aplicada,MATRICULADO
6,Legislacao_Aplicada,MATRICULADO
6,Legislacao_Aplicada,MATRICULADO
6,Legislacao_Aplicada,MATRICULADO
6,Legislacao_Aplicada,MATRICULADO
6,Legislacao_Aplicada,MATRICULADO
6,Legislacao_Aplicada,MATRICULADO
6,Legislacao_Aplicada,MATRICULADO
6,Legislacao_Aplicada,MATRICULADO
6,Legislacao_Aplicada,MATRICULADO
6,Legislacao_Aplicada,MATRICULADO
6,Legislacao_Aplicada,MATRICULADO
6,Legislacao_Aplicada,MATRICULADO
6,Legislacao_Aplicada,MATRICULADO
6,Legislacao_Aplicada,MATRICULADO
6,Topicos_Especiais,APROVADO
6,Topicos_Especiais,APROVADO
6,Topicos_Especiais,APROVADO
6,Topicos_Especiais,APROVADO
6,Topicos_Especiais,APROVADO
6,Topicos_Especiais,APROVADO
6,Topicos_Especiais,APROVADO
6,Topicos_Especiais,APROVADO
6,Topicos_Especiais,APROVADO
6,Topicos_Especiais,APROVADO
6,Topicos_Especiais,APROVADO
6,Topicos_Especiais,APROVADO
6,Topicos_Especiais,APROVADO
6,Topicos_Especiais,APROVADO
6,Topicos_Especiais,APROVADO
6,Topicos_Especiais,APROVADO
6,Topicos_Especiais,APROVADO
6,Topicos_Especiais,APROVADO
6,Topicos_Especiais,APROVADO
6,Topicos_Especiais,APROVADO
6,Topicos_Especiais,REPROVADO
6,Topicos_Especiais,REPROVADO
6,Topicos_Especiais,APROVADO
6,Topicos_Especiais,REPROVADO
6,Topicos_Especiais,APROVADO
6,Topicos_Especiais,REPROVADO
6,Topicos_Especiais,REPROVADO
6,Topicos_Especiais,REPROVADO
6,Topicos_Especiais,APROVADO
6,Topicos_Especiais,APROVADO
6,Topicos_Especiais,REPROVADO
6,Topicos_Especiais,REPROVADO
6,Topicos_Especiais,REPROVADO
6,Topicos_Especiais,APROVADO
6,Topicos_Especiais,REPROVADO
6,Topicos_Especiais,REPROVADO
6,Topicos_Especiais,REPROVADO
6,Topicos_Especiais,APROVADO
6,Topicos_Especiais,REPROVADO
6,Topicos_Especiais,REPROVADO
6,Topicos_Especiais,REPROVADO
6,Topicos_Especiais,REPROVADO
6,Topicos_Especiais,REPROVADO
6,Topicos_Especiais,APROVADO
6,Topicos_Especiais,REPROVADO
6,Topicos_Especiais,REPROVADO
6,Topicos_Especiais,REPROVADO
6,Topicos_Especiais,APROVADO
6,Topicos_Especiais,APROVADO
6,Topicos_Especiais,APROVADO
6,Topicos_Especiais,APROVADO
6,Topicos_Especiais,REPROVADO
6,Topicos_Especiais,APROVADO
6,Topicos_Especiais,REPROVADO
6,Topicos_Especiais,APROVADO
6,Topicos_Especiais,APROVADO
6,Topicos_Especiais,APROVADO
6,Topicos_Especiais,REPROVADO
6,Topicos_Especiais,APROVADO
6,Topicos_Especiais,APROVADO
6,Topicos_Especiais,APROVADO
6,Topicos_Especiais,APROVADO
6,Topicos_Especiais,REPROVADO
6,Topicos_Especiais,APROVADO
6,Topicos_Especiais,APROVADO
6,Topicos_Especiais,APROVADO
6,Topicos_Especiais,APROVADO
6,Topicos_Especiais,CANCELADO
6,Topicos_Especiais,APROVADO
6,Topicos_Especiais,REPROVADO
6,Topicos_Especiais,CANCELADO
6,Topicos_Especiais,APROVADO
6,Topicos_Especiais,REPROVADO
6,Topicos_Especiais,REPROVADO
6,Topicos_Especiais,APROVADO
6,Topicos_Especiais,APROVADO
6,Topicos_Especiais,APROVADO
6,Topicos_Especiais,APROVADO
6,Topicos_Especiais,APROVADO
6,Topicos_Especiais,APROVADO
6,Topicos_Especiais,CANCELADO
6,Topicos_Especiais,APROVADO
6,Topicos_Especiais,REPROVADO
6,Topicos_Especiais,CANCELADO
6,Topicos_Especiais,APROVADO
6,Topicos_Especiais,REPROVADO
6,Topicos_Especiais,APROVADO
6,Topicos_Especiais,REPROVADO
6,Topicos_Especiais,APROVADO
6,Topicos_Especiais,APROVADO
6,Topicos_Especiais,APROVADO
6,Topicos_Especiais,APROVADO
6,Topicos_Especiais,APROVADO
6,Topicos_Especiais,APROVADO
6,Topicos_Especiais,APROVADO
6,Topicos_Especiais,REPROVADO
6,Topicos_Especiais,REPROVADO
6,Topicos_Especiais,APROVADO
6,Topicos_Especiais,REPROVADO
6,Topicos_Especiais,REPROVADO
6,Topicos_Especiais,REPROVADO
6,Topicos_Especiais,REPROVADO
6,Topicos_Especiais,APROVADO
6,Topicos_Especiais,REPROVADO
6,Topicos_Especiais,APROVADO
6,Topicos_Especiais,REPROVADO
6,Topicos_Especiais,CANCELADO
6,Topicos_Especiais,CANCELADO
6,Topicos_Especiais,APROVADO
6,Topicos_Especiais,APROVADO
6,Topicos_Especiais,REPROVADO
6,Topicos_Especiais,CANCELADO
6,Topicos_Especiais,APROVADO
6,Topicos_Especiais,APROVADO
6,Topicos_Especiais,APROVADO
6,Topicos_Especiais,REPROVADO
6,Topicos_Especiais,APROVADO
6,Topicos_Especiais,APROVADO
6,Topicos_Especiais,APROVADO
6,Topicos_Especiais,APROVADO
6,Topicos_Especiais,APROVADO
6,Topicos_Especiais,APROVADO
6,Topicos_Especiais,APROVADO
6,Topicos_Especiais,APROVADO
6,Topicos_Especiais,APROVADO
6,Topicos_Especiais,APROVADO
6,Topicos_Especiais,APROVADO
6,Topicos_Especiais,APROVADO
6,Topicos_Especiais,APROVADO
6,Topicos_Especiais,APROVADO
6,Topicos_Especiais,APROVADO
6,Topicos_Especiais,APROVADO
6,Topicos_Especiais,REPROVADO
6,Topicos_Especiais,MATRICULADO
6,Topicos_Especiais,MATRICULADO
6,Topicos_Especiais,MATRICULADO
6,Topicos_Especiais,MATRICULADO
6,Topicos_Especiais,MATRICULADO
6,Topicos_Especiais,MATRICULADO
6,Topicos_Especiais,MATRICULADO
6,Topicos_Especiais,MATRICULADO
6,Topicos_Especiais,MATRICULADO
6,Topicos_Especiais,MATRICULADO
6,Topicos_Especiais,MATRICULADO
6,Topicos_Especiais,MATRICULADO
6,Topicos_Especiais,MATRICULADO
6,Topicos_Especiais,MATRICULADO
6,Topicos_Especiais,MATRICULADO
6,Topicos_Especiais,MATRICULADO
6,Topicos_Especiais,MATRICULADO
6,Topicos_Especiais,MATRICULADO
6,Topicos_Especiais,CANCELADO
6,Topicos_Especiais,MATRICULADO
6,Topicos_Especiais,MATRICULADO
6,Topicos_Especiais,MATRICULADO
6,Topicos_Especiais,MATRICULADO
6,Metodologias_Ageis,APROVADO
6,Metodologias_Ageis,APROVADO
6,Metodologias_Ageis,APROVADO
6,Metodologias_Ageis,APROVADO
6,Metodologias_Ageis,APROVADO
6,Metodologias_Ageis,APROVADO
6,Metodologias_Ageis,APROVADO
6,Metodologias_Ageis,APROVADO
6,Metodologias_Ageis,APROVADO
6,Metodologias_Ageis,APROVADO
6,Metodologias_Ageis,APROVADO
6,Metodologias_Ageis,APROVADO
6,Metodologias_Ageis,APROVADO
6,Metodologias_Ageis,APROVADO
6,Metodologias_Ageis,APROVADO
6,Metodologias_Ageis,APROVADO
6,Metodologias_Ageis,APROVADO
6,Metodologias_Ageis,APROVADO
6,Metodologias_Ageis,APROVADO
6,Metodologias_Ageis,APROVADO
6,Metodologias_Ageis,APROVADO
6,Metodologias_Ageis,APROVADO
6,Metodologias_Ageis,APROVADO
6,Metodologias_Ageis,APROVADO
6,Metodologias_Ageis,APROVADO
6,Metodologias_Ageis,APROVADO
6,Metodologias_Ageis,APROVADO
6,Metodologias_Ageis,APROVADO
6,Metodologias_Ageis,APROVADO
6,Metodologias_Ageis,APROVADO
6,Metodologias_Ageis,APROVADO
6,Metodologias_Ageis,APROVADO
6,Metodologias_Ageis,APROVADO
6,Metodologias_Ageis,APROVADO
6,Metodologias_Ageis,REPROVADO
6,Metodologias_Ageis,APROVADO
6,Metodologias_Ageis,APROVADO
6,Metodologias_Ageis,APROVADO
6,Metodologias_Ageis,APROVADO
6,Metodologias_Ageis,APROVADO
6,Metodologias_Ageis,APROVADO
6,Metodologias_Ageis,APROVADO
6,Metodologias_Ageis,APROVADO
6,Metodologias_Ageis,APROVADO
6,Metodologias_Ageis,APROVADO
6,Metodologias_Ageis,APROVADO
6,Metodologias_Ageis,CANCELADO
6,Metodologias_Ageis,APROVADO
6,Metodologias_Ageis,APROVADO
6,Metodologias_Ageis,REPROVADO
6,Metodologias_Ageis,APROVADO
6,Metodologias_Ageis,REPROVADO
6,Metodologias_Ageis,APROVADO
6,Metodologias_Ageis,APROVADO
6,Metodologias_Ageis,APROVADO
6,Metodologias_Ageis,APROVADO
6,Metodologias_Ageis,APROVADO
6,Metodologias_Ageis,APROVADO
6,Metodologias_Ageis,APROVADO
6,Metodologias_Ageis,APROVADO
6,Metodologias_Ageis,APROVADO
6,Metodologias_Ageis,APROVADO
6,Metodologias_Ageis,APROVADO
6,Metodologias_Ageis,APROVADO
6,Metodologias_Ageis,APROVADO
6,Metodologias_Ageis,APROVADO
6,Metodologias_Ageis,APROVADO
6,Metodologias_Ageis,APROVADO
6,Metodologias_Ageis,APROVADO
6,Metodologias_Ageis,APROVADO
6,Metodologias_Ageis,APROVADO
6,Metodologias_Ageis,APROVADO
6,Metodologias_Ageis,APROVADO
6,Metodologias_Ageis,APROVADO
6,Metodologias_Ageis,APROVADO
6,Metodologias_Ageis,APROVADO
6,Metodologias_Ageis,REPROVADO
6,Metodologias_Ageis,APROVADO
6,Metodologias_Ageis,APROVADO
6,Metodologias_Ageis,APROVADO
6,Metodologias_Ageis,APROVADO
6,Metodologias_Ageis,APROVADO
6,Metodologias_Ageis,APROVADO
6,Metodologias_Ageis,APROVADO
6,Metodologias_Ageis,APROVADO
6,Metodologias_Ageis,APROVADO
6,Metodologias_Ageis,REPROVADO
6,Metodologias_Ageis,APROVADO
6,Metodologias_Ageis,APROVADO
6,Metodologias_Ageis,APROVADO
6,Metodologias_Ageis,CANCELADO
6,Metodologias_Ageis,APROVADO
6,Metodologias_Ageis,APROVADO
6,Metodologias_Ageis,APROVADO
6,Metodologias_Ageis,APROVADO
6,Metodologias_Ageis,CANCELADO
6,Metodologias_Ageis,APROVADO
6,Metodologias_Ageis,APROVADO
6,Metodologias_Ageis,MATRICULADO
6,Metodologias_Ageis,MATRICULADO
6,Metodologias_Ageis,MATRICULADO
6,Metodologias_Ageis,MATRICULADO
6,Metodologias_Ageis,MATRICULADO
6,Metodologias_Ageis,MATRICULADO
6,Metodologias_Ageis,MATRICULADO
6,Metodologias_Ageis,MATRICULADO
6,Gerencia_Recursos_Informacional,APROVADO
6,Gerencia_Recursos_Informacional,APROVADO
6,Gerencia_Recursos_Informacional,APROVADO
6,Gerencia_Recursos_Informacional,APROVADO
6,Gerencia_Recursos_Informacional,CANCELADO
6,Gerencia_Recursos_Informacional,APROVADO
6,Gerencia_Recursos_Informacional,APROVADO
6,Gerencia_Recursos_Informacional,APROVADO
6,Gerencia_Recursos_Informacional,APROVADO
6,Gerencia_Recursos_Informacional,REPROVADO
6,Gerencia_Recursos_Informacional,APROVADO
6,Gerencia_Recursos_Informacional,APROVADO
6,Gerencia_Recursos_Informacional,APROVADO
6,Gerencia_Recursos_Informacional,APROVADO
6,Gerencia_Recursos_Informacional,REPROVADO
6,Gerencia_Recursos_Informacional,APROVADO
6,Gerencia_Recursos_Informacional,APROVADO
6,Gerencia_Recursos_Informacional,APROVADO
6,Gerencia_Recursos_Informacional,APROVADO
6,Gerencia_Recursos_Informacional,APROVADO
6,Gerencia_Recursos_Informacional,APROVADO
6,Gerencia_Recursos_Informacional,APROVADO
6,Gerencia_Recursos_Informacional,APROVADO
6,Gerencia_Recursos_Informacional,APROVADO
6,Gerencia_Recursos_Informacional,APROVADO
6,Gerencia_Recursos_Informacional,APROVADO
6,Gerencia_Recursos_Informacional,APROVADO
6,Gerencia_Recursos_Informacional,APROVADO
6,Gerencia_Recursos_Informacional,APROVADO
6,Gerencia_Recursos_Informacional,REPROVADO
6,Gerencia_Recursos_Informacional,APROVADO
6,Gerencia_Recursos_Informacional,APROVADO
6,Gerencia_Recursos_Informacional,APROVADO
6,Gerencia_Recursos_Informacional,APROVADO
6,Gerencia_Recursos_Informacional,APROVADO
6,Gerencia_Recursos_Informacional,APROVADO
6,Gerencia_Recursos_Informacional,APROVADO
6,Gerencia_Recursos_Informacional,APROVADO
6,Gerencia_Recursos_Informacional,APROVADO
6,Gerencia_Recursos_Informacional,APROVADO
6,Gerencia_Recursos_Informacional,APROVADO
6,Gerencia_Recursos_Informacional,APROVADO
6,Gerencia_Recursos_Informacional,APROVADO
6,Gerencia_Recursos_Informacional,APROVADO
6,Gerencia_Recursos_Informacional,APROVADO
6,Gerencia_Recursos_Informacional,APROVADO
6,Gerencia_Recursos_Informacional,APROVADO
6,Gerencia_Recursos_Informacional,APROVADO
6,Gerencia_Recursos_Informacional,APROVADO
