periodo,disciplina,situacaoDisciplina,data
5,Interface_Homem_Maquina,APROVADO,2015-07-28
5,Interface_Homem_Maquina,APROVADO,2015-07-28
5,Interface_Homem_Maquina,APROVADO,2015-07-28
5,Interface_Homem_Maquina,REPROVADO,2015-07-28
5,Interface_Homem_Maquina,APROVADO,2015-07-28
5,Interface_Homem_Maquina,APROVADO,2015-07-28
5,Interface_Homem_Maquina,APROVADO,2015-07-28
5,Interface_Homem_Maquina,CANCELADO,2015-07-28
5,Interface_Homem_Maquina,APROVADO,2015-07-28
5,Interface_Homem_Maquina,REPROVADO,2015-07-28
5,Interface_Homem_Maquina,REPROVADO,2015-07-28
5,Interface_Homem_Maquina,REPROVADO,2015-07-28
5,Interface_Homem_Maquina,REPROVADO,2015-07-28
5,Interface_Homem_Maquina,CANCELADO,2015-07-28
5,Interface_Homem_Maquina,APROVADO,2016-03-15
5,Interface_Homem_Maquina,APROVADO,2016-03-15
5,Interface_Homem_Maquina,APROVADO,2016-03-15
5,Interface_Homem_Maquina,CANCELADO,2016-03-15
5,Interface_Homem_Maquina,REPROVADO,2016-03-15
5,Interface_Homem_Maquina,REPROVADO,2016-03-15
5,Interface_Homem_Maquina,APROVADO,2016-03-15
5,Interface_Homem_Maquina,REPROVADO,2016-03-15
5,Interface_Homem_Maquina,APROVADO,2016-03-15
5,Interface_Homem_Maquina,APROVADO,2016-03-15
5,Interface_Homem_Maquina,APROVADO,2016-03-15
5,Interface_Homem_Maquina,REPROVADO,2016-03-15
5,Interface_Homem_Maquina,REPROVADO,2016-03-15
5,Interface_Homem_Maquina,REPROVADO,2016-03-15
5,Interface_Homem_Maquina,APROVADO,2016-03-15
5,Interface_Homem_Maquina,APROVADO,2016-08-22
5,Interface_Homem_Maquina,CANCELADO,2016-08-22
5,Interface_Homem_Maquina,CANCELADO,2016-08-22
5,Interface_Homem_Maquina,APROVADO,2016-08-22
5,Interface_Homem_Maquina,APROVADO,2016-08-22
5,Interface_Homem_Maquina,REPROVADO,2016-08-22
5,Interface_Homem_Maquina,CANCELADO,2016-08-22
5,Interface_Homem_Maquina,CANCELADO,2016-08-22
5,Interface_Homem_Maquina,APROVADO,2016-08-22
5,Interface_Homem_Maquina,APROVADO,2016-08-22
5,Interface_Homem_Maquina,APROVADO,2016-08-22
5,Interface_Homem_Maquina,APROVADO,2016-08-22
5,Interface_Homem_Maquina,APROVADO,2016-08-22
5,Interface_Homem_Maquina,REPROVADO,2016-08-22
5,Interface_Homem_Maquina,APROVADO,2016-08-22
5,Interface_Homem_Maquina,CANCELADO,2016-08-22
5,Interface_Homem_Maquina,APROVADO,2016-08-22
5,Interface_Homem_Maquina,REPROVADO,2016-08-22
5,Interface_Homem_Maquina,REPROVADO,2017-04-03
5,Interface_Homem_Maquina,REPROVADO,2017-04-03
5,Interface_Homem_Maquina,APROVADO,2017-04-03
5,Interface_Homem_Maquina,REPROVADO,2017-04-03
5,Interface_Homem_Maquina,REPROVADO,2017-04-03
5,Interface_Homem_Maquina,APROVADO,2017-04-03
5,Interface_Homem_Maquina,APROVADO,2017-04-03
5,Interface_Homem_Maquina,APROVADO,2017-04-03
5,Interface_Homem_Maquina,APROVADO,2017-04-03
5,Interface_Homem_Maquina,REPROVADO,2017-04-03
5,Interface_Homem_Maquina,APROVADO,2017-04-03
5,Interface_Homem_Maquina,CANCELADO,2017-04-03
5,Interface_Homem_Maquina,REPROVADO,2017-04-03
5,Interface_Homem_Maquina,APROVADO,2017-04-03
5,Interface_Homem_Maquina,REPROVADO,2017-04-03
5,Interface_Homem_Maquina,APROVADO,2017-04-03
5,Interface_Homem_Maquina,APROVADO,2017-04-03
5,Interface_Homem_Maquina,APROVADO,2017-04-03
5,Interface_Homem_Maquina,REPROVADO,2017-04-03
5,Interface_Homem_Maquina,APROVADO,2017-04-03
5,Interface_Homem_Maquina,APROVADO,2017-04-03
5,Interface_Homem_Maquina,CANCELADO,2017-09-04
5,Interface_Homem_Maquina,REPROVADO,2017-09-04
5,Interface_Homem_Maquina,APROVADO,2017-09-04
5,Interface_Homem_Maquina,REPROVADO,2017-09-04
5,Interface_Homem_Maquina,REPROVADO,2017-09-04
5,Interface_Homem_Maquina,APROVADO,2017-09-04
5,Interface_Homem_Maquina,APROVADO,2017-09-05
5,Interface_Homem_Maquina,APROVADO,2017-09-05
5,Interface_Homem_Maquina,APROVADO,2017-09-05
5,Interface_Homem_Maquina,APROVADO,2017-09-05
5,Interface_Homem_Maquina,REPROVADO,2017-09-05
5,Interface_Homem_Maquina,CANCELADO,2017-09-11
5,Interface_Homem_Maquina,APROVADO,2017-09-05
5,Interface_Homem_Maquina,CANCELADO,2017-09-11
5,Interface_Homem_Maquina,APROVADO,2017-09-05
5,Interface_Homem_Maquina,CANCELADO,2017-09-05
5,Interface_Homem_Maquina,CANCELADO,2017-09-06
5,Interface_Homem_Maquina,CANCELADO,2017-09-06
5,Interface_Homem_Maquina,APROVADO,2017-09-06
5,Interface_Homem_Maquina,REPROVADO,2017-09-06
5,Interface_Homem_Maquina,REPROVADO,2017-09-06
5,Interface_Homem_Maquina,APROVADO,2017-09-06
5,Interface_Homem_Maquina,REPROVADO,2017-09-06
5,Interface_Homem_Maquina,REPROVADO,2017-09-06
5,Interface_Homem_Maquina,APROVADO,2017-09-06
5,Interface_Homem_Maquina,REPROVADO,2017-09-06
5,Interface_Homem_Maquina,MATRICULADO,2018-03-03
5,Interface_Homem_Maquina,MATRICULADO,2018-03-03
5,Interface_Homem_Maquina,MATRICULADO,2018-03-03
5,Interface_Homem_Maquina,MATRICULADO,2018-03-03
5,Interface_Homem_Maquina,MATRICULADO,2018-03-03
5,Interface_Homem_Maquina,MATRICULADO,2018-03-03
5,Interface_Homem_Maquina,MATRICULADO,2018-03-03
5,Interface_Homem_Maquina,MATRICULADO,2018-03-03
5,Interface_Homem_Maquina,MATRICULADO,2018-03-03
5,Interface_Homem_Maquina,MATRICULADO,2018-03-03
5,Interface_Homem_Maquina,MATRICULADO,2018-03-03
5,Interface_Homem_Maquina,MATRICULADO,2018-03-03
5,Interface_Homem_Maquina,CANCELADO,2018-03-03
5,Interface_Homem_Maquina,MATRICULADO,2018-03-03
5,Interface_Homem_Maquina,MATRICULADO,2018-03-03
5,Interface_Homem_Maquina,MATRICULADO,2018-03-03
5,Interface_Homem_Maquina,MATRICULADO,2018-03-03
5,Interface_Homem_Maquina,MATRICULADO,2018-03-03
5,Interface_Homem_Maquina,MATRICULADO,2018-03-03
5,Interface_Homem_Maquina,MATRICULADO,2018-03-03
5,Interface_Homem_Maquina,MATRICULADO,2018-03-03
5,Interface_Homem_Maquina,MATRICULADO,2018-03-03
5,Interface_Homem_Maquina,MATRICULADO,2018-03-03
5,Interface_Homem_Maquina,MATRICULADO,2018-03-03
5,Interface_Homem_Maquina,MATRICULADO,2018-03-03
5,Interface_Homem_Maquina,CANCELADO,2018-03-03
5,Interface_Homem_Maquina,CANCELADO,2018-03-03
5,Interface_Homem_Maquina,CANCELADO,2018-03-03
5,Interface_Homem_Maquina,CANCELADO,2018-03-03
5,Interface_Homem_Maquina,MATRICULADO,2018-03-03
5,Interface_Homem_Maquina,MATRICULADO,2018-03-03
5,Interface_Homem_Maquina,CANCELADO,2018-03-03
5,Interface_Homem_Maquina,CANCELADO,2018-03-03
5,Contabilidade,APROVADO,2009-08-03
5,Contabilidade,APROVADO,2009-08-03
5,Contabilidade,APROVADO,2009-08-03
5,Contabilidade,APROVADO,2009-08-03
5,Contabilidade,APROVADO,2009-08-03
5,Contabilidade,APROVADO,2010-02-22
5,Contabilidade,APROVADO,2010-02-22
5,Contabilidade,APROVADO,2010-02-22
5,Contabilidade,APROVADO,2010-02-22
5,Contabilidade,APROVADO,2010-02-22
5,Contabilidade,REPROVADO,2009-08-03
5,Contabilidade,APROVADO,2010-08-02
5,Contabilidade,APROVADO,2010-08-02
5,Contabilidade,APROVADO,2010-08-02
5,Contabilidade,APROVADO,2010-08-02
5,Contabilidade,APROVADO,2010-08-02
5,Contabilidade,APROVADO,2010-08-02
5,Contabilidade,APROVADO,2010-08-02
5,Contabilidade,APROVADO,2010-08-02
5,Contabilidade,APROVADO,2010-08-02
5,Contabilidade,APROVADO,2011-02-14
5,Contabilidade,APROVADO,2011-02-14
5,Contabilidade,APROVADO,2011-02-14
5,Contabilidade,APROVADO,2011-02-14
5,Contabilidade,APROVADO,2011-02-14
5,Contabilidade,APROVADO,2011-02-14
5,Contabilidade,APROVADO,2011-02-14
5,Contabilidade,APROVADO,2011-02-14
5,Contabilidade,REPROVADO,2011-02-14
5,Contabilidade,APROVADO,2011-02-14
5,Contabilidade,APROVADO,2011-02-14
5,Contabilidade,APROVADO,2011-02-14
5,Contabilidade,APROVADO,2011-02-14
5,Contabilidade,APROVADO,2011-02-14
5,Contabilidade,APROVADO,2011-02-14
5,Contabilidade,REPROVADO,2008-02-01
5,Contabilidade,APROVADO,2011-02-14
5,Contabilidade,APROVADO,2011-02-14
5,Contabilidade,APROVADO,2011-02-14
5,Contabilidade,APROVADO,2011-02-14
5,Contabilidade,APROVADO,2011-02-14
5,Contabilidade,APROVADO,2011-02-14
5,Contabilidade,APROVADO,2009-08-03
5,Contabilidade,APROVADO,2010-08-02
5,Contabilidade,APROVADO,2011-08-01
5,Contabilidade,APROVADO,2011-08-01
5,Contabilidade,REPROVADO,2011-08-01
5,Contabilidade,REPROVADO,2011-08-01
5,Contabilidade,APROVADO,2013-02-18
5,Contabilidade,APROVADO,2011-02-14
5,Contabilidade,APROVADO,2011-02-14
5,Contabilidade,APROVADO,2011-02-14
5,Contabilidade,REPROVADO,2011-08-01
5,Contabilidade,REPROVADO,2011-08-01
5,Contabilidade,APROVADO,2011-08-01
5,Contabilidade,APROVADO,2011-08-01
5,Contabilidade,APROVADO,2011-08-01
5,Contabilidade,APROVADO,2011-08-01
5,Contabilidade,APROVADO,2011-08-01
5,Contabilidade,APROVADO,2011-08-01
5,Contabilidade,REPROVADO,2011-08-01
5,Contabilidade,REPROVADO,2011-08-01
5,Contabilidade,APROVADO,2011-08-01
5,Contabilidade,APROVADO,2011-08-01
5,Contabilidade,REPROVADO,2011-08-01
5,Contabilidade,APROVADO,2011-08-01
5,Contabilidade,REPROVADO,2011-08-01
